Chapter,Section,Name,Text,IsRepealed,Details,Part
268A,8A,Members of state commissions or boards; prohibited appointments to other positions,"Section 8A. No member of a state commission or board shall be eligible for appointment or election by the members of such commission or board to any office or position under the supervision of such commission or board. No former member of such commission or board shall be so eligible until the expiration of thirty days from the termination of his service as a member of such commission or board.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/8A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,8B,Members of commonwealth utilities commission; prohibited lobbying activities,"Section 8B. No member of the commonwealth utilities commission, appointed pursuant to section 2 of chapter 25, or the commissioner of telecommunications and cable shall, within one year after his service has ceased or terminated on said commission, be employed by, or lobby said commission on behalf of, any company or regulated industry over which said commission had jurisdiction during the tenure of such member of the commission.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/8B/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,9,"Avoiding, rescinding or canceling state agency actions resulting from violations of chapter; restitution and damages","Section 9. (a) In addition to any other remedies provided by law, any violation of sections 2 to 8, inclusive, or section 23 which has substantially influenced the action taken by any state agency in any particular matter, shall be grounds for avoiding, rescinding or canceling the action on such terms as the interests of the commonwealth and innocent third persons shall require.  

(b) In addition to the remedies set forth in subsection (a), the state ethics commission upon a finding pursuant to an adjudicatory proceeding that a person has acted to his economic advantage in violation of sections 2 to 8, inclusive, or section 23, may issue an order: (1) requiring the violator to pay the commission on behalf of the commonwealth damages in the amount of the economic advantage or $500, whichever is greater; and (2) requiring the violator to make restitution to an injured third party. If there has been no final criminal judgment of conviction or acquittal of the same violation, upon receipt of the written approval of the attorney general, the commission may order payment of additional damages in an amount not exceeding twice the amount of the economic advantage or $500, and payment of such additional damages shall bar any criminal prosecution for the same violation.  

The maximum damages that the commission may order a violator to pay under this section shall be $25,000. If the commission determines that the damages authorized by this section exceed $25,000, it may bring a civil action against the violator to recover such damages.  

(c) The remedies authorized by this section shall be in addition to any civil penalty imposed by the state ethics commission in accordance with clause (3) of subsection (j) of section 4 of chapter 268B.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/9/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,10,Opinions of state ethics commission,"Section 10. The state ethics commission shall issue opinions interpreting the requirements of this chapter in accordance with clause (g) of section three of chapter two hundred and sixty-eight B.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/10/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,11,"County employees; receiving or requesting compensation from, or acting as agent or attorney for other than county agency","Section 11. (a) No county employee shall, otherwise than as provided for the proper discharge of official duties, directly or indirectly receive or request compensation from anyone other than a county or a county agency in relation to any particular matter in which a county agency is a party or has a direct and substantial interest.  

(b) No person shall knowingly, otherwise than as provided by law for the proper discharge of official duties, directly or indirectly give, promise or offer such compensation.  

(c) No county employee shall, otherwise than as provided by law for the proper discharge of official duties, act as agent or attorney for anyone other than a county or a county agency in prosecuting any claim against a county or county agency, or as agent or attorney for anyone in connection with any particular matter in which a county or county agency is a party or has a direct and substantial interest.  

Whoever violates any provision of this section shall be punished by a fine of not more than $10,000, or by imprisonment in the state prison for not more than 5 years, or in a jail or house of correction for not more than 21/2 years, or both.  

A county employee shall be subject to paragraphs (a) and (c) only in relation to the county of which he is an employee. A special county employee shall be subject to said paragraphs (a) and (c) only in relation to a particular matter (a) in which he has at any time participated as a county employee, or (b) which is or within one year has been a subject of his official responsibility, or (c) which is pending in the county agency in which he is serving. Clause (c) of the preceding sentence shall not apply in the case of a county employee who serves on no more than sixty days during any period of three hundred and sixty-five consecutive days.  

This section shall not prevent a county employee from taking uncompensated action, not inconsistent with the faithful performance of his duties, to aid or assist any person who is the subject of disciplinary or other personnel administration proceedings with respect to those proceedings.  

This section shall not prevent a county employee, including a special employee, from acting, with or without compensation, as agent or attorney for or otherwise aiding or assisting members of his immediate family or any person for whom he is serving as guardian, executor, administrator, trustee or other personal fiduciary except in those matters in which he has participated or which are the subject of his official responsibility; provided, that the state or county official responsible for appointment to his position approves.  

This section shall not prevent a present or former special county employee from aiding or assisting another person for compensation in the performance of work under a contract with or for the benefit of the county; provided, that the head of the special county employee's department or agency has certified in writing that the interest of the county requires such aid or assistance and the certification has been filed with the state ethics commission. The certification shall be open to public inspection.  

This section shall not prevent a county employee from giving testimony under oath or making statements required to be made under penalty for perjury or contempt.  

This section shall not prohibit a county employee from holding an elective or appointive office in a city, town or district nor in any way prohibit such an employee from performing the duties or receiving the compensation provided for such office. No such elected or appointed official may vote or act on any matter which is within the purview of the agency by which he is employed or over which such employee has official responsibility.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/11/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,12,Former county employees; acting as attorney or receiving compensation from other than county; partners of employees or former employees or legislators,"Section 12. (a) A former county employee who knowingly acts as agent or attorney for or receives compensation directly or indirectly from anyone other than a county or a county agency in connection with any particular matter in which the county or a county agency of the same county is a party or has a direct and substantial interest and in which he participated as a county employee while so employed, or  

(b) A former county employee who, within one year after his last employment has ceased, appears personally before any agency of the county as agent or attorney for anyone other than the county in connection with any particular matter in which the county or a county agency of the same county is a party or has a direct and substantial interest and which was under his official responsibility as a county employee at any time within a period of two years prior to the termination of his employment, or  

(c) A partner of a former county employee who knowingly engages, during a period of one year following the termination of the latter's employment by the county, in any activity in which the former county employee is himself prohibited from engaging by clause (a), or  

(d) A partner of a county employee who knowingly acts as agent or attorney for anyone other than the county in connection with any particular matter in which the county or a county agency of the same county is a party or has a direct and substantial interest and in which the county employee participates or has participated as a county employee or which is the subject of his official responsibility, shall be punished by a fine of not more than $10,000, or by imprisonment in the state prison for not more than 5 years, or in a jail or house of correction for not more than 2 1/2 years, or both.  

If a partner of a special county employee or of a former county employee is also a member of another partnership in which the special or former employee has no interest, activities of the latter partnership in which the special or former employee takes no part shall not thereby be subject to clause (c) or (d).  

This section shall not prevent a present or former special county employee from aiding or assisting another person for compensation in the performance of work under a contract with or for the benefit of the county; provided, that the head of the special county employee's department or agency has certified in writing that the interest of the county requires such aid or assistance and the certification has been filed with the state ethics commission. The certification shall be open to public inspection.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/12/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,13,"Financial interest of county employee, relatives or associates; disclosure","Section 13. (a) Except as permitted by paragraph (b), a county employee who participates as such an employee in a particular matter in which to his knowledge he, his immediate family or partner, a business organization which he is serving as officer, director, trustee, partner or employee, or any person or organization with whom he is negotiating or has any arrangement concerning prospective employment, has a financial interest, shall be punished by a fine of not more than $10,000, or by imprisonment in the state prison for not more than 5 years, or in a jail or house of correction for not more than 2 1/2 years, or both.  

(b) Any county employee whose duties would otherwise require him to participate in such a particular matter shall advise the official responsible for appointment to his position and the state ethics commission of the nature and circumstances of the particular matter and make full disclosure of such financial interest, and the appointing official shall thereupon either  

(1) assign the particular matter to another employee; or  

(2) assume responsibility for the particular matter; or  

(3) make a written determination that the interest is not so substantial as to be deemed likely to affect the integrity of the services which the county may expect from the employee, in which case it shall not be a violation for the employee to participate in the particular matter. Copies of such written determination shall be forwarded to the county employee and filed with the state ethics commission by the person who made the determination. Such copy shall be retained by the commission for a period of six years.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/13/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,14,County employees; financial interest in contracts of county agency,"Section 14. A county employee who has a financial interest, directly or indirectly, in a contract made by a county agency of the same county, in which the county or a county agency is an interested party of which financial interest he has knowledge or has reason to know, shall be punished by a fine of not more than $10,000, or by imprisonment in the state prison for not more than 5 years, or in a jail or house of correction for not more than 2 1/2 years, or both.  

This section shall not apply if such financial interest consists of the ownership of less than one per cent of the stock of a corporation.  

This section shall not apply (a) to a county employee who in good faith and within thirty days after he learns of an actual or prospective violation of this section makes full disclosure of his financial interest to the contracting agency and terminates or disposes of the interest, or (b) to a county employee who does not participate in or have official responsibility for any of the activities of the contracting agency, if the contract is made through competitive bidding and his direct and indirect interests and those of his immediate family in the corporation or other commercial entity with which the contract is made do not in the aggregate amount to ten per cent of the total proprietary interests therein, or (c) to a special county employee who does not participate in or have official responsibility for any of the activities of the contracting agency and who files with the state ethics commission a statement making full disclosure of his interest and the interests of his immediate family in the contract, if the county commissioners approve the exemption of his interest from this section.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/14/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,15,"Avoiding, rescinding or canceling county agency actions resulting from violations of chapter; restitution and damages","Section 15. (a) In addition to any other remedies provided by law, a violation of section 2, 3, 8, or sections 11 to 14, inclusive, or section 23 which has substantially influenced the action taken by any county agency in any particular matter, shall be grounds for avoiding, rescinding, or canceling the action on such terms as the interests of the county and innocent third persons shall require.  

(b) In addition to the remedies set forth in subsection (a), the commission may, upon a finding pursuant to an adjudicatory proceeding that a person has acted to his economic advantage in violation of section 2, 3, 8, sections 11 to 14, inclusive, or section 23, issue an order (1) requiring the violator to pay the commission on behalf of the county damages in the amount of the economic advantage or $500, whichever is greater; and (2) requiring the violator to make restitution to an injured third party. If there has been no final criminal judgment of conviction or acquittal of the same violation, upon receipt of the written approval of the attorney general and the district attorney, the commission may order payment of additional damages in an amount not exceeding twice the amount of the economic advantage or $500, and payment of such additional damages shall bar any criminal prosecution for the same violation.  

The maximum damages that the commission may order a violator to pay under this section shall be $25,000. If the commission determines that the damages authorized by this section exceed $25,000, it may bring a civil action against the violator to recover such damages.  

(c) The remedies authorized by this section shall be in addition to any civil penalty imposed by the commission in accordance with clause (3) of subsection (j) of section 4 of chapter 268B.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/15/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,15A,Members of county commission or board; restrictions on appointments to certain positions,"Section 15A. No member of a county commission or board shall be eligible for appointment or election by the members of such commission or board to any office or position under the supervision of such commission or board. No former member of such commission or board shall be so eligible until the expiration of thirty days from the termination of his service as a member of such commission or board.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/15A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,16,nan,nan,False,http://malegislature.gov/api/Chapters/268A/Sections/16/,nan
268A,17,Municipal employees; gift or receipt of compensation from other than municipality; acting as agent or attorney,"Section 17. (a) No municipal employee shall, otherwise than as provided by law for the proper discharge of official duties, directly or indirectly receive or request compensation from anyone other than the city or town or municipal agency in relation to any particular matter in which the same city or town is a party or has a direct and substantial interest.  

(b) No person shall knowingly, otherwise than as provided by law for the proper discharge of official duties, directly or indirectly give, promise or offer such compensation.  

(c) No municipal employee shall, otherwise than in the proper discharge of his official duties, act as agent or attorney for anyone other than the city or town or municipal agency in prosecuting any claim against the same city or town, or as agent or attorney for anyone in connection with any particular matter in which the same city or town is a party or has a direct and substantial interest.  

Whoever violates any provision of this section shall be punished by a fine of not more than $10,000, or by imprisonment in the state prison for not more than 5 years, or in a jail or house of correction for not more than 2 1/2 years, or both.  

A special municipal employee shall be subject to paragraphs (a) and (c) only in relation to a particular matter (a) in which he has at any time participated as a municipal employee, or (b) which is or within one year has been a subject of his official responsibility, or (c) which is pending in the municipal agency in which he is serving. Clause (c) of the preceding sentence shall not apply in the case of a special municipal employee who serves on no more than sixty days during any period of three hundred and sixty-five consecutive days.  

This section shall not prevent a municipal employee from taking uncompensated action, not inconsistent with the faithful performance of his duties, to aid or assist any person who is the subject of disciplinary or other personnel administration proceedings with respect to those proceedings.  

This section shall not prevent a municipal employee, including a special employee, from acting, with or without compensation, as agent or attorney for or otherwise aiding or assisting members of his immediate family or any person for whom he is serving as guardian, executor, administrator, trustee or other personal fiduciary except in those matters in which he has participated or which are the subject of his official responsibility; provided, that the official responsible for appointment to his position approves.  

This section shall not prevent a present or former special municipal employee from aiding or assisting another person for compensation in the performance of work under a contract with or for the benefit of the city or town; provided, that the head of the special municipal employee's department or agency has certified in writing that the interest of the city or town requires such aid or assistance and the certification has been filed with the clerk of the city or town. The certification shall be open to public inspection.  

This section shall not prevent a municipal employee from giving testimony under oath or making statements required to be made under penalty for perjury or contempt.  

This section shall not prevent a municipal employee from applying on behalf of anyone for a building, electrical, wiring, plumbing, gas fitting or septic system permit, nor from receiving compensation in relation to any such permit, unless such employee is employed by or provides services to the permit-granting agency or an agency that regulates the activities of the permit-granting agency.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/17/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,18,Former municipal employee; acting as attorney or receiving compensation; from other than municipality; partners,"Section 18. (a) A former municipal employee who knowingly acts as agent or attorney for or receives compensation, directly or indirectly from anyone other than the same city or town in connection with any particular matter in which the city or town is a party or has a direct and substantial interest and in which he participated as a municipal employee while so employed, or (b) a former municipal employee who, within one year after his last employment has ceased, appears personally before any agency of the city or town as agent or attorney for anyone other than the city or town in connection with any particular matter in which the same city or town is a party or has a direct and substantial interest and which was under his official responsibility as a municipal employee at any time within a period of two years prior to the termination of his employment, or (c) a partner of a former municipal employee who knowingly engages, during a period of one year following the termination of the latter's employment by the city or town, in any activity in which the former municipal employee is himself prohibited from engaging by clause (a), or (d) a partner of a municipal employee who knowingly acts as agent or attorney for anyone other than the city or town in connection with any particular matter in which the same city or town is a party or has a direct and substantial interest and in which the municipal employee participates or has participated as a municipal employee or which is the subject of his official responsibility, shall be punished by a fine of not more than $10,000, or by imprisonment in the state prison for not more than 5 years, or in a jail or house of correction for not more than 2 1/2 years, or both.  

If a partner of a former municipal employee or of a special municipal employee is also a member of another partnership in which the former or special employee has no interest, the activities of the latter partnership in which the former or special employee takes no part shall not thereby be subject to clause (c) or (d).  

Notwithstanding the provisions of clause (b), a former town counsel who acted in such capacity on a salary or retainer of less than two thousand dollars per year shall be prohibited from appearing personally before any agency of the city or town as agent or attorney for anyone other than the city or town only in connection with any particular matter in which the same city or town is a party or has a direct and substantial interest and in which he participated while so employed.  

This section shall not prevent a present or former special municipal employee from aiding or assisting another person for compensation in the performance of work under a contract with or for the benefit of the city or town; provided, that the head of the special municipal employee's department or agency has certified in writing that the interest of the city or town requires such aid or assistance and the certification has been filed with the clerk of the city or town. The certification shall be open to public inspection.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/18/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,19,"Municipal employees, relatives or associates; financial interest in particular matter","Section 19. (a) Except as permitted by paragraph (b), a municipal employee who participates as such an employee in a particular matter in which to his knowledge he, his immediate family or partner, a business organization in which he is serving as officer, director, trustee, partner or employee, or any person or organization with whom he is negotiating or has any arrangement concerning prospective employment, has a financial interest, shall be punished by a fine of not more than $10,000, or by imprisonment in the state prison for not more than 5 years, or in a jail or house of correction for not more than 2 1/2 years, or both.  

(b) It shall not be a violation of this section (1) if the municipal employee first advises the official responsible for appointment to his position of the nature and circumstances of the particular matter and makes full disclosure of such financial interest, and receives in advance a written determination made by that official that the interest is not so substantial as to be deemed likely to affect the integrity of the services which the municipality may expect from the employee, or (2) if, in the case of an elected municipal official making demand bank deposits of municipal funds, said official first files, with the clerk of the city or town, a statement making full disclosure of such financial interest, or (3) if the particular matter involves a determination of general policy and the interest of the municipal employee or members of his immediate family is shared with a substantial segment of the population of the municipality.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/19/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,20,Municipal employees; financial interest in contracts; holding one or more elected positions,"Section 20. (a) A municipal employee who has a financial interest, directly or indirectly, in a contract made by a municipal agency of the same city or town, in which the city or town is an interested party of which financial interest he has knowledge or has reason to know, shall be punished by a fine of not more than $10,000, or by imprisonment in the state prison for not more than 5 years, or in a jail or house of correction for not more than 2 1/2 years, or both.  

This section shall not apply if such financial interest consists of the ownership of less than one per cent of the stock of a corporation.  

This section shall not apply (a) to a municipal employee who in good faith and within thirty days after he learns of an actual or prospective violation of this section makes full disclosure of his financial interest to the contracting agency and terminates or disposes of the interest, or (b) to a municipal employee who is not employed by the contracting agency or an agency which regulates the activities of the contracting agency and who does not participate in or have official responsibility for any of the activities of the contracting agency, if the contract is made after public notice or where applicable, through competitive bidding, and if the municipal employee files with the clerk of the city or town a statement making full disclosure of his interest and the interest of his immediate family, and if in the case of a contract for personal services (1) the services will be provided outside the normal working hours of the municipal employee, (2) the services are not required as part of the municipal employee's regular duties, the employee is compensated for not more than five hundred hours during a calendar year, (3) the head of the contracting agency makes and files with the clerk of the city or town a written certification that no employee of that agency is available to perform those services as part of their regular duties, and (4) the city council, board of selectmen or board of aldermen approve the exemption of his interest from this section, or (c) to a special municipal employee who does not participate in or have official responsibility for any of the activities of the contracting agency and who files with the clerk of the city or town a statement making full disclosure of his interest and the interests of his immediate family in the contract, or (d) to a special municipal employee who files with the clerk of the city, town or district a statement making full disclosure of his interest and the interests of his immediate family in the contract, if the city council or board of aldermen, if there is no city council, board of selectmen or the district prudential committee, approve the exemption of his interest from this section, or (e) to a municipal employee who receives benefits from programs funded by the United States or any other source in connection with the rental, improvement, or rehabilitation of his residence to the extent permitted by the funding agency, or (f) to a municipal employee if the contract is for personal services in a part time, call or volunteer capacity with the police, fire, rescue or ambulance department of a fire district, town or any city with a population of less than thirty-five thousand inhabitants; provided, however, that the head of the contracting agency makes and files with the clerk of the city, district or town a written certification that no employee of said agency is available to perform such services as part of his regular duties, and the city council, board of selectmen, board of aldermen or district prudential committee approve the exemption of his interest from this section or (g) to a municipal employee who has applied in the usual course and is otherwise eligible for a housing subsidy program administered by a local housing authority, unless the employee is employed by the local housing authority in a capacity in which he has responsibility for the administration of such subsidy programs or (h) to a municipal employee who is the owner of residential rental property and rents such property to a tenant receiving a rental subsidy administered by a local housing authority, unless such employee is employed by such local housing authority in a capacity in which he has responsibility for the administration of such subsidy programs.  

This section shall not prohibit an employee or an official of a town from holding the position of selectman in such town nor in any way prohibit such employee from performing the duties of or receiving the compensation provided for such office; provided, however, that such selectman shall not, except as hereinafter provided, receive compensation for more than one office or position held in a town, but shall have the right to choose which compensation he shall receive; provided, further, that no such selectman may vote or act on any matter which is within the purview of the agency by which he is employed or over which he has official responsibility; and, provided further, that no such selectman shall be eligible for appointment to any such additional position while he is still a member of the board of selectmen or for six months thereafter. Any violation of the provisions of this paragraph which has substantially influenced the action taken by any municipal agency in any matter shall be grounds for avoiding, rescinding or cancelling the action on such terms as the interest of the municipality and innocent third parties may require.  

This section shall not prohibit any elected official in a town, whether compensated or uncompensated for such elected position, from holding one or more additional elected positions, in such town, whether such additional elected positions are compensated or uncompensated.  

This section shall not prohibit an employee of a municipality with a city or town council form of government from holding the elected office of councillor in such municipality, nor in any way prohibit such an employee from performing the duties of or receiving the compensation provided for such office; provided, however, that no such councillor may vote or act on any matter which is within the purview of the agency by which he is employed or over which he has official responsibility; and provided, further, that no councillor shall be eligible for appointment to such additional position while a member of said council or for six months thereafter. Any violation of the provisions of this paragraph which has substantially influenced the action taken by a municipal agency in any matter shall be grounds for avoiding, rescinding or cancelling such action on such terms as the interest of the municipality and innocent third parties require. No such elected councillor shall receive compensation for more than one office or position held in a municipality, but shall have the right to choose which compensation he shall receive.  

This section shall not prohibit an employee of a housing authority in a municipality from holding any elective office, other than the office of mayor, in such municipality nor in any way prohibit such employee from performing the duties of or receiving the compensation provided for such office; provided, however, that such elected officer shall not, except as otherwise expressly provided, receive compensation for more than one office or position held in a municipality, but shall have the right to choose which compensation he shall receive; provided further that no such elected official may vote or act on any matter which is within the purview of the housing authority by which he is employed; and provided further that no such elected official shall be eligible for appointment to any such additional position while he is still serving in such elective office or for six months thereafter. Any violation of the provisions of this paragraph which has substantially influenced the action taken by the housing authority in any matter shall be grounds for avoiding, rescinding, or cancelling the action on such terms as the interest of the municipality and innocent third parties may require.  

This section shall not prohibit an employee in a town having a population of less than three thousand five hundred persons from holding more than one appointed position with said town, provided that the board of selectmen approves the exemption of his interest from this section.  

[There is no subsection (b).]   

",False,http://malegislature.gov/api/Chapters/268A/Sections/20/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,21,"Avoiding, rescinding or canceling municipal action resulting from violations of chapter; restitution and damages","Section 21. (a) In addition to any other remedies provided by law, a finding by the commission pursuant to an adjudicatory proceeding that there has been any violation of sections 2, 3, 8, 17 to 20, inclusive, or section 23, which has substantially influenced the action taken by any municipal agency in any particular matter, shall be grounds for avoiding, rescinding or canceling the action of said municipal agency upon request by said municipal agency on such terms as the interests of the municipality and innocent third persons require.  

(b) In addition to the remedies set forth in subsection (a), the commission may, upon a finding pursuant to an adjudicatory proceeding that a person has acted to his economic advantage in violation of sections 2, 3, 8, 17 to 20, inclusive, or section 23, may issue an order (1) requiring the violator to pay the commission on behalf of the municipality damages in the amount of the economic advantage or $500, whichever is greater; and (2) requiring the violator to make restitution to an injured third party. If there has been no final criminal judgment of conviction or acquittal of the same violation, upon receipt of the written approval of the district attorney, the commission may order payment of additional damages in an amount not exceeding twice the amount of the economic advantage or $500, and payment of such additional damages shall bar any criminal prosecution for the same violation. The maximum damages that the commission may order a violator to pay under this section shall be $25,000. If the commission determines that the damages authorized by this section exceed $25,000, it may bring a civil action against the violator to recover such damages.  

(c) The remedies authorized by this section shall be in addition to any civil penalty imposed by the commission in accordance with clause (3) of subsection (j) of section 4 of chapter 268B.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/21/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,21A,Members of municipal commission or board; restrictions on appointments to certain positions,"Section 21A. Except as hereinafter provided, no member of a municipal commission or board shall be eligible for appointment or election by the members of such commission or board to any office or position under the supervision of such commission or board. No former member of such commission or board shall be so eligible until the expiration of thirty days from the termination of his service as a member of such commission or board.  

The provisions of this section shall not apply to a member of a town commission or board, if such appointment or election has first been approved at an annual town meeting of the town.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/21A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,21B,Prospective municipal appointees; demanding undated resignations prohibited,"Section 21B. No mayor, city manager, or town manager shall require a prospective appointee to a board, commission or position under his jurisdiction to submit as a condition precedent to said appointment an undated resignation from said board, commission or position. Whoever violates the provisions of this section shall be punished by a fine of not more than five hundred dollars.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/21B/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,22,"Opinions of corporation counsel, city solicitor or town counsel","Section 22. Any municipal employee shall be entitled to the opinion of the corporation counsel, city solicitor or town counsel upon any question arising under this chapter relating to the duties, responsibilities and interests of such employee. All requests for such opinions by a subordinate municipal employee shall be made in confidence directly to the chief officer of the municipal agency in which he is employed, who shall in turn request in confidence such opinion of the corporation counsel, city solicitor or town counsel on behalf of such subordinate municipal employee, and all constitutional officers and chief officers or heads of municipal agencies may make direct confidential requests for such opinions on their own account. The town counsel or city solicitor shall file such opinion in writing with the city or town clerk and such opinion shall be a matter of public record; however, no opinion will be rendered by the town counsel or city solicitor except upon the submission of detailed existing facts which raise a question of actual or prospective violation of any provision of this chapter.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/22/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,23,Supplemental provisions; standards of conduct,"Section 23. (a) In addition to the other provisions of this chapter, and in supplement thereto, standards of conduct, as hereinafter set forth, are hereby established for all state, county, and municipal employees.  

(b) No current officer or employee of a state, county or municipal agency shall knowingly, or with reason to know:  

(1) accept other employment involving compensation of substantial value, the responsibilities of which are inherently incompatible with the responsibilities of his public office;  

(2) (i) solicit or receive anything of substantial value for such officer or employee, which is not otherwise authorized by statute or regulation, for or because of the officer or employee's official position; or (ii) use or attempt to use such official position to secure for such officer, employee or others unwarranted privileges or exemptions which are of substantial value and which are not properly available to similarly situated individuals;  

(3) act in a manner which would cause a reasonable person, having knowledge of the relevant circumstances, to conclude that any person can improperly influence or unduly enjoy his favor in the performance of his official duties, or that he is likely to act or fail to act as a result of kinship, rank, position or undue influence of any party or person. It shall be unreasonable to so conclude if such officer or employee has disclosed in writing to his appointing authority or, if no appointing authority exists, discloses in a manner which is public in nature, the facts which would otherwise lead to such a conclusion; or  

(4) present a false or fraudulent claim to his employer for any payment or benefit of substantial value.  

(c) No current or former officer or employee of a state, county or municipal agency shall knowingly, or with reason to know:  

(1) accept employment or engage in any business or professional activity which will require him to disclose confidential information which he has gained by reason of his official position or authority;  

(2) improperly disclose materials or data within the exemptions to the definition of public records as defined by section seven of chapter four, and were acquired by him in the course of his official duties nor use such information to further his personal interest.  

(d) Any activity specifically exempted from any of the prohibitions in any other section of this chapter shall also be exempt from the provisions of this section. The state ethics commission, established by chapter two hundred and sixty-eight B, shall not enforce the provisions of this section with respect to any such exempted activity.  

(e) Where a current employee is found to have violated the provisions of this section, appropriate administrative action as is warranted may also be taken by the appropriate constitutional officer, by the head of a state, county or municipal agency. Nothing in this section shall preclude any such constitutional officer or head of such agency from establishing and enforcing additional standards of conduct.  

(f) The state ethics commission shall adopt regulations: (i) defining substantial value; provided, however, that substantial value shall not be less than $50; (ii) establishing exclusions for ceremonial privileges and exemptions; (iii) establishing exclusions for privileges and exemptions given solely because of family or friendship; and (iv) establishing additional exclusions for other situations that do not present a genuine risk of a conflict or the appearance of a conflict of interest.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/23/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,23A,Trustees of public institutions of higher learning; prohibited positions,"Section 23A. No trustee of any public institution of higher education operated by the commonwealth shall be eligible to be appointed to or hold any other office or position with said institution for a period of three years next after the termination of his services as such trustee, or in the case of an elected student trustee at said institution, for a period of one year next after the termination of his services as such trustee; provided, however, that any such elected student trustee may accept and hold part-time employment at said institution while a student thereat, and provided further, that a trustee may be appointed to or hold an unpaid office or position with said institution after his services as such trustee.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/23A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268A,24,Disclosures and certifications; form; public inspection,"Section 24. All disclosures and certifications provided for in this chapter and made in accordance with its provisions shall be made in writing and, unless otherwise specifically provided in this chapter, shall be kept open to inspection by the public by the official with whom such disclosure has been filed.   

",False,http://malegislature.gov/api/Chapters/268A/Sections/24/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
