Chapter,Section,Name,Text,IsRepealed,Details,Part
270,8,Candy containing alcohol; sale,"Section 8. Whoever sells to a person any candy enclosing or containing liquid or syrup having more than one per cent of alcohol shall be punished by a fine of not more than one hundred dollars.   

",False,http://malegislature.gov/api/Chapters/270/Sections/8/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,8A,Foods containing foreign injury causing substances; distribution or sale,"Section 8A. Whoever sells, gives, or distributes to anyone candy or other food or foodstuffs containing a foreign substance, which is intended or may reasonably be expected to cause injury to a person eating the same, shall be punished by imprisonment in the state prison for not more than five years.   

",False,http://malegislature.gov/api/Chapters/270/Sections/8A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,9,Feeding garbage or refuse to animals,"Section 9. Whoever knowingly feeds or has in his possession with intent to feed to a milch cow any garbage, refuse or offal collected by a town, or by any person having authority therefrom, shall be punished by a fine of not more than one hundred dollars or by imprisonment for not more than two months; and whoever knowingly feeds or has in his possession with intent to feed to any food animal, except swine, any garbage, refuse or offal collected by a city of more than thirty thousand inhabitants shall be punished by a fine of not more than fifty dollars or by imprisonment for not more than one month.   

",False,http://malegislature.gov/api/Chapters/270/Sections/9/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,10,Toys or confectionery containing or coated with material containing arsenic,"Section 10. Whoever, himself, or by his agent or servant, or as the agent or servant of another, manufactures, sells or exchanges, or has in his custody or possession with intent to sell or exchange, or exposes or offers for sale or exchange, any toys or confectionery, containing or coated wholly or in part with arsenic, shall be punished by a fine of not less than fifty nor more than one hundred dollars.   

",False,http://malegislature.gov/api/Chapters/270/Sections/10/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,11,Arsenic; samples for analysis,"Section 11. Whoever offers or exposes for sale or exchange any paper, fabric or other article shall furnish a sample thereof sufficient to ascertain by analysis the existence of arsenic therein, if such sample can be obtained without damage to the remaining portion, to any inspector, chemist or other agent or officer of the department of public health who applies therefor and tenders the value thereof; and for a violation of this section shall be punished as provided in the preceding section.   

",False,http://malegislature.gov/api/Chapters/270/Sections/11/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,12,Fabric or paper containing arsenic,"Section 12. Whoever, himself, or by his agent or servant, manufactures, sells or exchanges, or has in his custody or possession with intent to sell or exchange, any woven fabric or paper containing arsenic in any form, or any article of dress or household use composed wholly or in part of such woven fabric or paper, shall be punished by a fine of not less than fifty nor more than two hundred dollars; but this section shall not apply to articles intended for the destruction of insects, having the word ''POISON'' plainly printed in uncondensed gothic letters not less than one inch long on both sides of each sheet and square foot of the fabric, or to dress goods or articles of dress containing not more than one one-hundredth grain, or to other materials or articles containing not more than one tenth grain of arsenic for each square yard of the material. The department of public health shall make all necessary investigations as to the existence of arsenic in the aforesaid articles and materials, employ inspectors and chemists, and adopt such measures as are necessary to enforce this section.   

",False,http://malegislature.gov/api/Chapters/270/Sections/12/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,13,Water; refusal or neglect to furnish,"Section 13. A corporation engaged in selling or distributing water, which refuses or neglects to furnish or supply water to or for any building or premises for the reason that a water bill remains unpaid by a previous owner or occupant of said building or premises shall, unless the person applying for water is in arrears to such corporation for water previously furnished to or for any building or premises, be punished by a fine of not less than ten nor more than twenty dollars.   

",False,http://malegislature.gov/api/Chapters/270/Sections/13/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,14,Spitting,"Section 14. Whoever expectorates or spits upon any public sidewalk, or upon any place used exclusively or principally by pedestrians, or, except in receptacles provided for the purpose, in or upon any part of any city or town hall, any court house or court room, any public library or museum, any church or theatre, any lecture or music hall, any mill or factory, any hall of any tenement building occupied by five or more families, any school building, any ferry boat or steamboat, any railroad car or elevated railroad car, except a smoking car, any street railway car, any railroad or railway station or waiting room, or on any track, platform or sidewalk connected therewith, and included within the limits thereof, shall be punished by a fine of not more than twenty dollars.   

",False,http://malegislature.gov/api/Chapters/270/Sections/14/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,15,Arrest without warrant for spitting,"Section 15. Any person detected in the act of violating the preceding section may, if his name is unknown to the officer, be arrested without a warrant by any officer authorized to serve criminal process in the place where the offence is committed and kept in custody until he can be taken before a court having jurisdiction of such offence.   

",False,http://malegislature.gov/api/Chapters/270/Sections/15/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,16,"Disposal of rubbish, etc. on or near highways and coastal or inland waters; penalties; enforcement; park rangers","Section 16. Whoever places, throws, deposits or discharges or whoever causes to be placed, thrown, deposited or discharged, trash, bottles or cans, refuse, rubbish, garbage, debris, scrap, waste or other material of any kind on a public highway or within 20 yards of a public highway, or on any other public land, or in or upon coastal or inland waters, as defined in section 1 of chapter 131, or within 20 yards of such waters, or on property of another, or on lands dedicated for open space purposes, including lands subject to conservation restrictions and agricultural preservation restrictions as defined in chapter 184, shall be punished by a fine of not more than $5,500 for the first offense and a fine not to exceed $15,000 for each subsequent offense; provided, however, that 50 per cent of the fine imposed shall be deposited in the conservation trust established in section 1 of chapter 132A and the court may also require that the violator remove, at his own expense, the trash, refuse, rubbish, debris or materials. The permission of the owner of land to place, throw, deposit or discharge trash, refuse, rubbish, garbage, debris, scrap, waste or other material on the owner's land shall constitute a defense in any trial for such offense.  

If a motor vehicle is used in committing such an offense where the offense involves the unlawful disposal of more than seven cubic feet of trash, bottles or cans, refuse, rubbish, garbage, debris scrap, waste or any other materials and the motor vehicle is observed while the offense is in progress by an officer authorized to enforce this section, the officer may seize the vehicle and remove and store it or otherwise immobilize it by a mechanical device until (1) payment is made to the enforcing authority of a fine set by such enforcing authority up to the maximum fine which may be imposed under this section, (2) the illegally disposed of material is removed and legally disposed of, and (3) payment is made to the enforcing authority of its reasonable towing and storage charges, if any, for the seized vehicle. If, after payment of the above fine and towing and storage charges, the use of the seized vehicle is necessary to dispose of the material, the enforcing authority shall release the seized vehicle upon the posting of security sufficient to pay for the cost of legal disposal of the material. The security shall be returned to the person posting it upon proof of legal disposal of the material. Within five days of the payment of a fine to secure the release of a seized vehicle as provided for herein, the enforcing authority to whom the fine is paid shall deposit the fine in court along with an application for a criminal complaint regarding the offense, and the court shall hold the fine until judgment is entered on said complaint; provided, however, that at the discretion of the enforcing authority, the violation may be disposed of by the non-criminal disposition procedures pursuant to section twenty-one D of chapter forty, in which case the maximum fine shall be one thousand dollars. If a conviction is returned on the complaint the court shall award to any person or persons, other than an employee of the enforcing authority, whose information materially contributed to the identification of the convicted party, up to five hundred dollars, or forty percent of said fine, whichever is the greater, and the balance of the fine shall be equally divided between the enforcing authority and the court. If such violation is disposed of non-criminally, the balance of such fine, after payment of the award, if any, shall be deposited in the general fund of the enforcing authority. Vehicles seized under the provisions of this section which are not claimed or redeemed by their owners as provided for above within thirty days of the date of seizure, may after thirty days notice by certified mail to the vehicle's registered owner, be sold at auction and the proceeds be applied to the fines assessed herein, vehicle towing and storage costs and the costs for legal disposal of the material. Enforcing authorities shall adopt appropriate rules and regulations which provide for the orderly implementation of this section.  

If a motor vehicle is used in committing such an offense, a conviction under this section shall forthwith be reported by the court to the registrar of motor vehicles, and the registrar may suspend the license of the operator of such vehicle for not more than thirty days, and if it appears from the records of the registrar of motor vehicles that the person so convicted is the owner of the motor vehicle so used, the registrar may suspend the certificate of registration of said vehicle for thirty days.  

The provisions of this section shall not be applicable to any dumping ground approved under section one hundred and fifty A of chapter one hundred and eleven or by other appropriate public authority.  

This section shall be enforced by natural resources officers, by the director of the division of motorboats or his authorized agents, by harbormasters and assistant harbormasters, by members of the state police and by city and town police officers. A city by majority vote of the city council, with the approval of the mayor, or in a town by a vote of its town meeting may enforce this section by designating its public health agents, health officers and health directors as enforcing officers. In the city of Boston this section shall also be enforced by the commissioner of health and hospitals, by the commissioner of housing inspection, and by the commissioner of public works, and their respective authorized agents, and in section sixteen A, the commissioner of health and hospitals, the commissioner of housing inspection, and the commissioner of public works shall be deemed to be the commanding officers of their respective authorized agents; provided, however, that any person observing a violation of this section may file a petition for issuance of a complaint pursuant to this section with the clerk of the district court having jurisdiction or, in the city of Boston, with the clerk of the Boston municipal court department, and upon determining that probable cause exists therefor, such clerk shall issue such complaint.  

Chief park rangers and park rangers shall have the authority to enforce this section on state forests, reservations, parks, rinks, pools, piers and other facilities and properties under the jurisdiction of the department of environmental management. In addition to the fines imposed under this section, the violator may be held liable for costs associated with the identification, removal and disposal of said materials. The department of environmental management shall permanently post signs on all lands under its jurisdiction which identify: 1) the penalties applicable for the violations under this section; and 2) the proper authorities and contact information to report violations.   

",False,http://malegislature.gov/api/Chapters/270/Sections/16/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,16A,Alternative noncriminal disposition of violations of Sec. 16,"Section 16A. If any officer empowered to enforce section sixteen takes cognizance of a violation thereof, he may request the offender to state his name and address. Whoever, upon such request, refuses to state his name and address, may be arrested without a warrant, or if he states a false name and address or a name and address which is not his name and address in ordinary use, he shall be punished by a fine of not less than fifty nor more than one hundred dollars. Such officer may, as an alternative to instituting criminal proceedings, forthwith give to the offender a written notice to appear before the clerk of the district court having jurisdiction at any time during office hours, not later than twenty-one days after the date of such violation. Such notice shall be made in triplicate, and shall contain the name and address of the offender and, if served with notice in hand at the time of such violation, the number of his license, if any, to operate motor vehicles; the registration number of the vehicle or motor boat involved, if any; the time and place of the violation; the specific offense charged; and the time and place for his required appearance. Such notice shall be signed by the officer, and shall be signed by the offender whenever practicable in acknowledgment that the notice has been received. The officer shall, if possible, deliver to the offender at the time and place of the violation a copy of said notice. Whenever it is not possible to deliver a copy of said notice to the offender at the time and place of the violation, said copy shall be mailed or delivered by the officer, or by his commanding officer or any person authorized by said commanding officer, to the offender's last known address, or in the case of a violation involving a motor vehicle or motor boat registered under the laws of this commonwealth, within five days of the offense, or in the case of any motor vehicle or motor boat registered under the laws of another state or country, within ten days thereof, exclusive, in either case, of Sundays and holidays, to the address of the registrant of the motor vehicle or motor boat involved, as appearing, in the case of a motor vehicle registered under the laws of this commonwealth, in the records of the registry of motor vehicles or the division of motor boats or, in the case of a motor vehicle or motor boat registered under the laws of another state or country in the records of the official in such state or country having charge of the registration of such motor vehicle or motor boat. Such notice mailed by the officer, his commanding officer, or the person so authorized to the last address of said registrant as appearing as aforesaid, shall be deemed a sufficient notice, and a certificate of the officer or person mailing such notice that it has been mailed in accordance with this section shall be deemed prima facie evidence thereof and shall be admissible in any court of the commonwealth as to the facts contained therein. At or before the completion of each tour of duty the officer shall give to his commanding officer those copies of each notice of such a violation he has taken cognizance of during such tour which have not already been delivered or mailed by him as aforesaid.  Said commanding officer shall retain one of such copies and shall, at a time not later than the next court day after said delivery or mailing, deliver another copy to the clerk of the court before whom the offender has been notified to appear. The clerk of each district court shall maintain a separate docket of all such notices to appear.  

Any person notified to appear before the clerk of a district court as hereinbefore provided may appear before such clerk and confess the offense charged, either personally or through an agent duly authorized in writing, or by mailing to such clerk, with the notice, the sum provided herein, such payment to be made only by postal note, money order or check. If it is the first, second or third offense subject to this section committed by such person within the jurisdiction of the court in the calendar year, payment to such clerk of the sum of twenty dollars shall operate as a final disposition of the case; if it is the fourth or subsequent such offense so committed in such calendar year, payment to such clerk of the sum of one hundred dollars shall operate as a final disposition of the case. Proceedings under this paragraph shall not be deemed criminal; and no person notified to appear before the clerk of a district court as provided herein shall be required to report to any probation officer, and no record of the case shall be entered in the probation records.  

If any person notified to appear before the clerk of the district court fails to appear and pay the fine provided hereunder or, having appeared, desires not to avail himself of the procedure hereinbefore provided for the non-criminal disposition of the case, the clerk shall notify the officer concerned, who shall forthwith make application for a criminal complaint and follow the procedure established for criminal cases, and shall notify, if a motor vehicle is involved, the registrar of motor vehicles, or, if a motor boat is involved, the division of motor boats. If any person fails to appear in accordance with the summons issued upon such complaint the clerk shall send such person by certified mail, return receipt requested, a notice that the complaint is pending and that, if the person fails to appear within twenty-one days from the sending of such notice, a warrant for his arrest will be issued. If any person fails to appear within twenty-one days from the sending of such notice, the court shall issue a warrant for his arrest.  

The notice to appear, provided herein, shall be printed in such form as the chief justice for the district court department and the chief justice for the Boston municipal court department may prescribe for their respective departments; provided, however, that a notice prepared pursuant to section twenty A or section twenty C of chapter ninety may be so revised or adapted that said notice may also be used for the notice provided for in this section.   

",False,http://malegislature.gov/api/Chapters/270/Sections/16A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,17,Garbage or refuse; disposal in containers placed along highways,"Section 17. Whoever disposes of household or commercial garbage or refuse by placing it in a trash barrel placed on a public highway by the commonwealth, or by any political subdivision thereof for the convenience of the traveling public shall be punished by a fine of not less than two hundred dollars.  One-half of any fine paid into a court shall be paid over to the city or town where said offense occurred.   

",False,http://malegislature.gov/api/Chapters/270/Sections/17/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,17A,nan,nan,False,http://malegislature.gov/api/Chapters/270/Sections/17A/,nan
270,18,Substance having property of releasing toxic vapors,"Section 18. No person shall intentionally smell or inhale the fumes of any substance having the property of releasing toxic vapors, for the purpose of causing a condition of intoxication, euphoria, excitement, exhilaration, stupefaction, or dulled senses or nervous system, nor possess, buy or sell any such substance for the purpose of violating or aiding another to violate this section.  

This section shall not apply to the inhalation of anesthesia for medical or dental purposes.  

Whoever violates the provisions of this section shall be punished by a fine of not more than two hundred dollars or by imprisonment for not more than six months, or both.  

Any person who is discovered by a police officer or special police officer in the act of violating this section may be arrested without a warrant by such police officer or special police officer, and held in custody, in jail, or otherwise, until a complaint is made against him for such offense which complaint shall be made as soon as practicable and in any case within twenty-four hours, Sundays and legal holidays excepted.   

",False,http://malegislature.gov/api/Chapters/270/Sections/18/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,19,Glue or cement; sale to minors; smelling deterrent ingredients,"Section 19. Any person who sells glue or cement to a minor shall require such minor to properly identify himself and write his name and address legibly in a permanently bound register. The seller shall keep such register available for police inspection for a period of six months after the last sale is recorded therein. No such glue or cement shall be sold to a minor unless it contains allyl isothiocyanate (oil of mustard) or some other equally effective and safe deterrent against smelling or inhaling the fumes of such glue or cement.  

As used in this section, ''glue'' or ''cement'' shall mean any glue or cement that contains a solvent or chemical having the property of releasing toxic vapors.  

Whoever violates the provisions of this section shall be punished by a fine of not more than two hundred dollars or by imprisonment for not more than six months, or both.   

",False,http://malegislature.gov/api/Chapters/270/Sections/19/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,20,"Burning of refuse, etc. within marine or shoreline boundaries","Section 20. No person shall burn refuse, rubbish or demolition debris within the marine boundaries of the commonwealth, or within twelve miles from the shoreline of the commonwealth, whichever is the shorter distance. Whoever violates any provision of this section shall be punished by a fine of not less than two hundred and fifty dollars nor more than one thousand dollars.   

",False,http://malegislature.gov/api/Chapters/270/Sections/20/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
270,21,nan,nan,False,http://malegislature.gov/api/Chapters/270/Sections/21/,nan
