Chapter,Section,Name,Text,IsRepealed,Details,Part
272,12,"Procuring person to practice, or enter a place for, prostitution; employment office procuring person","Section 12. Whoever knowingly procures, entices, sends, or aids or abets in procuring, enticing or sending, a person to practice prostitution, or to enter as an inmate or a servant a house of ill fame or other place resorted to for prostitution, whether within or without the commonwealth, shall be punished by a fine of not less than one hundred nor more than five hundred dollars or by imprisonment for not less than three months nor more than two years. Whoever as a proprietor or keeper of an employment agency, either personally or through an agent or employee, procures or sends a person to enter as aforesaid a house of ill fame or other place resorted to for prostitution, the character of which on reasonable inquiry could have been ascertained by him, shall be punished by a fine of not less than fifty nor more than two hundred dollars.   

",False,http://malegislature.gov/api/Chapters/272/Sections/12/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,13,"Detaining, or drugging to detain, person in place for prostitution","Section 13. Whoever, for any length of time, unlawfully detains or attempts to detain, or aids or abets in unlawfully detaining or attempting to detain, or provides or administers or aids or abets in providing or administering any drug or liquor for the purpose of detaining a person in a house of ill fame or other place where prostitution is practiced or allowed, shall be punished by imprisonment in the state prison for not more than five years or in the house of correction for not less than one nor more than two and one half years or by a fine of not less than one hundred nor more than five hundred dollars.   

",False,http://malegislature.gov/api/Chapters/272/Sections/13/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,14,nan,nan,False,http://malegislature.gov/api/Chapters/272/Sections/14/,nan
272,15,Polygamy,"Section 15. Whoever, having a former husband or wife living, marries another person or continues to cohabit with a second husband or wife in the commonwealth shall be guilty of polygamy, and be punished by imprisonment in the state prison for not more than five years or in jail for not more than two and one half years or by a fine of not more than five hundred dollars; but this section shall not apply to a person whose husband or wife has continually remained beyond sea, or has voluntarily withdrawn from the other and remained absent, for seven consecutive years, the party marrying again not knowing the other to be living within that time, nor to a person who has been legally divorced from the bonds of matrimony.   

",False,http://malegislature.gov/api/Chapters/272/Sections/15/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,16,Open and gross lewdness and lascivious behavior,"Section 16. A man or woman, married or unmarried, who is guilty of open and gross lewdness and lascivious behavior, shall be punished by imprisonment in the state prison for not more than three years or in jail for not more than two years or by a fine of not more than three hundred dollars.   

",False,http://malegislature.gov/api/Chapters/272/Sections/16/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,17,Incestuous marriage or sexual activities,"Section 17. Persons within degrees of consanguinity within which marriages are prohibited or declared by law to be incestuous and void, who intermarry or have sexual intercourse with each other, or who engage in sexual activities with each other, including but not limited to, oral or anal intercourse, fellatio, cunnilingus, or other penetration of a part of a person's body, or insertion of an object into the genital or anal opening of another person's body, or the manual manipulation of the genitalia of another person's body, shall be punished by imprisonment in the state prison for not more than 20 years or in the house of correction for not more than 21/2 years.   

",False,http://malegislature.gov/api/Chapters/272/Sections/17/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,18to21,nan,nan,False,http://malegislature.gov/api/Chapters/272/Sections/18to21/,nan
272,21A,"Furnishing drugs, articles or information for prevention of pregnancy or conception","Section 21A. An authorized health care provider may administer or prescribe to any person drugs or articles for the prevention of pregnancy or conception. A registered pharmacist may provide such drugs or articles to any person presenting a prescription from an authorized health care provider; provided however, that nothing in this sentence shall prevent a registered pharmacist from providing such drugs and articles that do not require a prescription; and provided further, that emergency contraception, as defined in section 19A of chapter 94C, shall be dispensed as provided in said section 19A of said chapter 94C.  

A public health agency, a registered nurse or other health care provider or a maternity health clinic operated by or in an accredited hospital may provide information on the procurement of professional advice on the lawful obtainment of drugs or articles for the prevention of pregnancy or conception to any person.  

This section shall not be construed to permit the sale or dispensing of prescription drugs or devices for the prevention of pregnancy or conception by a vending machine or similar device.  

For the purposes of this section, ''authorized health care provider'' means a registered physician, physician's assistant, nurse practitioner, and certified nurse midwife.   

",False,http://malegislature.gov/api/Chapters/272/Sections/21A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,21B,Privately controlled hospital or health facility; abortion or sterilization procedures; contraceptive devices and family planning services,"Section 21B. No privately controlled hospital or other health facility shall be required to admit any patient for the purpose of performing an abortion, performing any sterilization procedure, or receiving contraceptive devices or information.  

No privately controlled hospital or other privately controlled health facility shall be required to permit any patient to have an abortion, or any sterilization procedure performed in said hospital or other health facility, or to furnish contraceptive devices or information to such patient, nor shall such a hospital or other health facility be required to furnish any family planning services within or through said hospital or other health facility or to make referrals to any other hospital or health facility for such services when said services or referrals are contrary to the religious or moral principles of said hospital or said health facility as expressed in its charter, by-laws or code of ethics, or vote of its governing body.  

Any such hospital or other health facility exercising the rights granted in this section shall not on account of the exercise thereof, be disciplined or discriminated against in any manner or suffer any adverse determination by any person, firm, corporation, or other entity, including but in no way limited to any political subdivision, board, commission, department, authority, or agency of the commonwealth.   

",False,http://malegislature.gov/api/Chapters/272/Sections/21B/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,22,Concealment of death of child born out of wedlock,"Section 22. A parent who conceals the death of the issue of such parent, which if born alive would be a child born out of wedlock, so that it cannot be ascertained whether it was born alive or, if born alive, whether it was murdered, shall be punished by a fine of not more than one hundred dollars or by imprisonment for not more than one year.   

",False,http://malegislature.gov/api/Chapters/272/Sections/22/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,23,Joinder of charges of murder and offense under Sec. 22,"Section 23. A parent indicted for murder of the infant child born out of wedlock of such parent may also be charged in the same indictment with the crime described in the preceding section, and if acquitted of murder, such parent may be convicted of the concealment.   

",False,http://malegislature.gov/api/Chapters/272/Sections/23/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,24,Keeping house of ill fame,"Section 24. Whoever keeps a house of ill fame which is resorted to for prostitution or lewdness shall be punished by imprisonment for not more than two years.   

",False,http://malegislature.gov/api/Chapters/272/Sections/24/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,25,Obstructing view of restaurant or tavern patrons; barricaded entrances,"Section 25. Any person owning, managing or controlling a restaurant, tavern or other place in any town, where food or drink is sold to the public to be consumed upon the premises or required to be licensed under chapter one hundred and thirty-eight, and any employee of such person, who provides, maintains, uses or permits the use of a booth, stall or enclosure of any description whatever which is so closed by curtains, screens or other devices that the persons within cannot at any time plainly be seen by other persons in such restaurant, tavern or other place, or in any division thereof, unless the enclosure is approved by the licensing authorities, and any person conducting such an establishment who maintains barred or barricaded entrances or exits thereto or other devices or appliances designed to impede access thereto by police officers, official inspectors and other officers entitled to enter the same, shall be punished by a fine of not less than fifty nor more than five hundred dollars or by imprisonment for not more than six months, or both.   

",False,http://malegislature.gov/api/Chapters/272/Sections/25/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,26,Resorting to restaurants or taverns for immoral purposes,"Section 26. Whoever, for the purpose of immoral solicitation or immoral bargaining, shall resort to any caf&eacute;, restaurant, tavern, as defined in section one of chapter one hundred and thirty-eight, or other place where food or drink is sold or served to be consumed upon the premises, and whoever shall resort to any such place for the purpose of, in any manner, inducing another person to engage in immoral conduct, and whoever, being in or about any such place, shall engage in any such acts, and any person owning, managing or controlling such place and any employee of such person who induces or knowingly suffers any person to resort to, or be in such place for the purpose of immoral solicitation or immoral bargaining, shall be punished by a fine of not less than twenty-five nor more than five hundred dollars or by imprisonment for not more than one year, or both.   

",False,http://malegislature.gov/api/Chapters/272/Sections/26/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,27,Record of convictions under Sec. 25 or Sec. 26 sent to licensing officers,"Section 27. The clerk of the court in which any person is convicted of a violation of either of the two preceding sections shall forthwith send a copy of the record of such conviction to the officer or board issuing any license or licenses under which the place where the offence was committed is conducted.   

",False,http://malegislature.gov/api/Chapters/272/Sections/27/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,28,"Matter harmful to minors, dissemination; possession; defenses","Section 28. Whoever purposefully disseminates to a person he knows or believes to be a minor any matter harmful to minors, as defined in section 31, knowing it to be harmful to minors, or has in his possession any such matter with the intent to disseminate the same to a person he knows or believes to be a minor, shall be punished by imprisonment in the state prison for not more than 5 years or in a jail or house of correction for not more than 21/2 years, or by a fine of not less than $1000 nor more than $10,000 for the first offense, not less than $5000 nor more than $20,000 for the second offense, or not less than $10,000 nor more than $30,000 for a third or subsequent offenses, or by both such fine and imprisonment. A person who disseminates an electronic communication or possesses an electronic communication with the intent to disseminate it shall not be found to have violated this section unless he specifically intends to direct the communication to a person he knows or believes to be a minor. A prosecution commenced under this section shall not be continued without a finding or placed on file. It shall be a defense in a prosecution under this section that the defendant was in a parental or guardianship relationship with the minor. It shall also be a defense in a prosecution under this section if the evidence proves that the defendant was a bona fide school, museum or library, or was acting in the course of his employment as an employee of such organization or of a retail outlet affiliated with and serving the educational purpose of such organization.   

",False,http://malegislature.gov/api/Chapters/272/Sections/28/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,"28A, 28B",nan,nan,False,"http://malegislature.gov/api/Chapters/272/Sections/28A,%2028B/",nan
272,28C,Information or petition against obscene books; order of notice to show cause; notice of order; interlocutory adjudication; defense,"Section 28C. Whenever there is reasonable cause to believe that a book which is being disseminated, or is in the possession of any person who intends to disseminate the same, is obscene, the attorney general, or any district attorney within his district, shall bring an information or petition in equity in the superior court directed against said book by name. Upon the filing of such information or petition in equity, a justice of the superior court shall, if, upon a summary examination of the book, he is of opinion that there is reasonable cause to believe that such book is obscene, issue an order of notice, returnable in or within thirty days, directed against such book by name and addressed to all persons interested in the dissemination thereof, to show cause why said book should not be judicially determined to be obscene.  Notice of such order shall be given by publication once each week for two successive weeks in a daily newspaper published in the city of Boston and, if such information or petition be filed in any county other than Suffolk county, then by publication also in a daily newspaper published in such other county.  A copy of such order of notice shall be sent by registered mail to the publisher of said book, to the person holding the copyrights, and to the author, in case the names of any such persons appear upon said book, fourteen days at least before the return day of such order of notice. After the issuance of an order of notice under the provisions of this section, the court shall, on motion of the attorney general or district attorney, make an interlocutory finding and adjudication that said book is obscene, which finding and adjudication shall be of the same force and effect as the final finding and adjudication provided in section twenty-eight E or section twenty-eight F, but only until such final finding and adjudication is made or until further order of the court. It shall be an affirmative defense under this section if the evidence proves that the defendant was a bona fide school, museum or library, or was acting in the course of his employment as an employee of such organization or of a retail outlet affiliated with and serving the educational purpose of such organization.   

",False,http://malegislature.gov/api/Chapters/272/Sections/28C/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,28D,Answer to notice; right to jury trial,"Section 28D. Any person interested in the dissemination of said book may appear and file an answer on or before the return day named in said notice or within such further time as the court may allow, and may claim a right to trial by jury on the issue whether said book is obscene.   

",False,http://malegislature.gov/api/Chapters/272/Sections/28D/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,28E,Order of default; adjudication,"Section 28E. If no person appears and answers within the time allowed, the court may at once upon motion of the petitioner, or of its own motion, no reason to the contrary appearing, order a general default and if the court finds that the book is obscene, may make an adjudication against the book that the same is obscene.   

",False,http://malegislature.gov/api/Chapters/272/Sections/28E/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,28F,Hearing; evidence; adjudication,"Section 28F. If an appearance is entered and answer filed, the case shall be set down for speedy hearing, but a default and order shall first be entered against all persons who have not appeared and answered, in the manner provided in section twenty-eight E. Such hearing shall be conducted in accordance with the usual course of proceedings in equity including all rights of exception and appeal. At such hearing the court may receive the testimony of experts and may receive evidence as to the literary, artistic, political or scientific character of said book and as to the manner and form of its dissemination.  Upon such hearing, the court may make an adjudication in the manner provided in said section twenty-eight E.   

",False,http://malegislature.gov/api/Chapters/272/Sections/28F/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,28G,Objection that mere judgment sought and no relief claimed on issue of knowledge,"Section 28G. An information or petition in equity under the provisions of section twenty-eight C shall not be open to objection on the ground that a mere judgment, order or decree is sought thereby and that no relief is or could be claimed thereunder on the issue of the defendant's knowledge as to the obscenity.   

",False,http://malegislature.gov/api/Chapters/272/Sections/28G/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,28H,Proceeding under Sec. 28C as evidence in trial under Sec. 29; presumptions as to knowledge,"Section 28H. In any trial under section twenty-nine on an indictment found or a complaint made for any offence committed after the filing of a proceeding under section twenty-eight C, the fact of such filing and the action of the court or jury thereon, if any, shall be admissible in evidence. If prior to the said offence a final decree had been entered against the book, the defendant, if the book be obscene, shall be conclusively presumed to have known said book to be obscene, or if said decree had been in favor of the book he shall be conclusively presumed not to have known said book to be obscene, or if no final decree had been entered but a proceeding had been filed prior to said offence, the defendant shall be conclusively presumed to have had knowledge of the contents of said book.   

",False,http://malegislature.gov/api/Chapters/272/Sections/28H/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,28I,Certain procedures as condition precedent to institution of proceedings for dissemination of obscene books,"Section 28I. The procedures set forth in sections twenty-eight C, twenty-eight D, twenty-eight E, twenty-eight G and twenty-eight H shall be a condition precedent to the institution of any proceedings pursuant to section twenty-nine or thirty for dissemination of obscene books.   

",False,http://malegislature.gov/api/Chapters/272/Sections/28I/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,29,Dissemination or possession of obscene matter; punishment; defense,"Section 29. Whoever disseminates any matter which is obscene, knowing it to be obscene, or whoever has in his possession any matter which is obscene, knowing it to be obscene, with the intent to disseminate the same, shall be punished by imprisonment in the state prison for not more than five years or in a jail or house of correction for not more than two and one-half years or by a fine of not less than one thousand nor more than ten thousand dollars for the first offense, not less than five thousand nor more than twenty thousand dollars for the second offense, or not less than ten thousand nor more than thirty thousand dollars for the third and subsequent offenses, or by both such fine and imprisonment. A prosecution commenced under this section shall not be continued without a finding nor placed on file. It shall be a defense under this section if the evidence proves that the defendant was a bona fide school, museum or library, or was acting in the course of his employment as an employee of such organization or of a retail outlet affiliated with and serving the educational purpose of such organization.   

",False,http://malegislature.gov/api/Chapters/272/Sections/29/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,29A,Posing or exhibiting child in state of nudity or sexual conduct; punishment,"Section 29A. (a) Whoever, either with knowledge that a person is a child under eighteen years of age or while in possession of such facts that he should have reason to know that such person is a child under eighteen years of age, and with lascivious intent, hires, coerces, solicits or entices, employs, procures, uses, causes, encourages, or knowingly permits such child to pose or be exhibited in a state of nudity, for the purpose of representation or reproduction in any visual material, shall be punished by imprisonment in the state prison for a term of not less than ten nor more than twenty years, or by a fine of not less than ten thousand nor more than fifty thousand dollars, or by both such fine and imprisonment.  

(b) Whoever, either with knowledge that a person is a child under eighteen years of age or while in possession of such facts that he should have reason to know that such person is a child under eighteen years of age, hires, coerces, solicits or entices, employs, procures, uses, causes, encourages, or knowingly permits such child to participate or engage in any act that depicts, describes, or represents sexual conduct for the purpose of representation or reproduction in any visual material, or to engage in any live performance involving sexual conduct, shall be punished by imprisonment in the state prison for a term of not less than ten nor more than twenty years, or by a fine of not less than ten thousand nor more than fifty thousand dollars, or by both such fine and imprisonment.  

(c) In a prosecution under this section, a minor shall be deemed incapable of consenting to any conduct of the defendant for which said defendant is being prosecuted.  

(d) For the purposes of this section, the determination whether the person in any visual material prohibited hereunder is under eighteen years of age may be made by the personal testimony of such person, by the testimony of a person who produced, processed, published, printed or manufactured such visual material that the child therein was known to him to be under eighteen years of age, or by expert medical testimony as to the age of the person based upon the person's physical appearance, by inspection of the visual material, or by any other method authorized by any general or special law or by any applicable rule of evidence.   

",False,http://malegislature.gov/api/Chapters/272/Sections/29A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,29B,Dissemination of visual material of child in state of nudity or sexual conduct; punishment,"Section 29B. (a) Whoever, with lascivious intent, disseminates any visual material that contains a representation or reproduction of any posture or exhibition in a state of nudity involving the use of a child who is under eighteen years of age, knowing the contents of such visual material or having sufficient facts in his possession to have knowledge of the contents thereof, or has in his possession any such visual material knowing the contents or having sufficient facts in his possession to have knowledge of the contents thereof, with the intent to disseminate the same, shall be punished in the state prison for a term of not less than ten nor more than twenty years or by a fine of not less than ten thousand nor more than fifty thousand dollars or three times the monetary value of any economic gain derived from said dissemination, whichever is greater, or by both such fine and imprisonment.  

(b) Whoever with lascivious intent disseminates any visual material that contains a representation or reproduction of any act that depicts, describes, or represents sexual conduct participated or engaged in by a child who is under eighteen years of age, knowing the contents of such visual material or having sufficient facts in his possession to have knowledge of the contents thereof, or whoever has in his possession any such visual material knowing the contents or having sufficient facts in his possession to have knowledge of the contents thereof, with the intent to disseminate the same, shall be punished in the state prison for a term of not less than ten nor more than twenty years or by a fine of not less than ten thousand nor more than fifty thousand dollars or three times the monetary value of any economic gain derived from said dissemination, whichever is greater, or by both such fine and imprisonment.  

(c) For the purposes of this section, the determination whether the child in any visual material prohibited hereunder is under eighteen years of age may be made by the personal testimony of such child, by the testimony of a person who produced, processed, published, printed or manufactured such visual material that the child therein was known to him to be under eighteen years of age, by testimony of a person who observed the visual material, or by expert medical testimony as to the age of the child based upon the child's physical appearance, by inspection of the visual material, or by any other method authorized by any general or special law or by any applicable rule of evidence.  

(d) In a prosecution under this section, a minor shall be deemed incapable of consenting to any conduct of the defendant for which said defendant is being prosecuted.  

(e) Pursuant to this section, proof that dissemination of any visual material that contains a representation or reproduction of sexual conduct or of any posture or exhibition in a state of nudity involving the use of a child who is under eighteen years of age was for a bona fide scientific, medical, or educational purpose for a bona fide school, museum, or library may be considered as evidence of a lack of lascivious intent.   

",False,http://malegislature.gov/api/Chapters/272/Sections/29B/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
272,29C,Knowing purchase or possession of visual material of child depicted in sexual conduct; punishment,"Section 29C. Whoever knowingly purchases or possesses a negative, slide, book, magazine, film, videotape, photograph or other similar visual reproduction, or depiction by computer, of any child whom the person knows or reasonably should know to be under the age of 18 years of age and such child is:  

(i) actually or by simulation engaged in any act of sexual intercourse with any person or animal;  

(ii) actually or by simulation engaged in any act of sexual contact involving the sex organs of the child and the mouth, anus or sex organs of the child and the sex organs of another person or animal;  

(iii) actually or by simulation engaged in any act of masturbation;  

(iv) actually or by simulation portrayed as being the object of, or otherwise engaged in, any act of lewd fondling, touching, or caressing involving another person or animal;  

(v) actually or by simulation engaged in any act of excretion or urination within a sexual context;  

(vi) actually or by simulation portrayed or depicted as bound, fettered, or subject to sadistic, masochistic, or sadomasochistic abuse in any sexual context; or  

(vii) depicted or portrayed in any pose, posture or setting involving a lewd exhibition of the unclothed genitals, pubic area, buttocks or, if such person is female, a fully or partially developed breast of the child; with knowledge of the nature or content thereof shall be punished by imprisonment in the state prison for not more than five years or in a jail or house of correction for not more than two and one-half years or by a fine of not less than $1,000 nor more than $10,000, or by both such fine and imprisonment for the first offense, not less than five years in a state prison or by a fine of not less than $5,000 nor more than $20,000, or by both such fine and imprisonment for the second offense, not less than 10 years in a state prison or by a fine of not less than $10,000 nor more than $30,000, or by both such fine and imprisonment for the third and subsequent offenses.  

A prosecution commenced under this section shall not be continued without a finding nor placed on file.  

The provisions of this section shall not apply to a law enforcement officer, licensed physician, licensed psychologist, attorney or officer of the court who is in possession of such materials in the lawful performance of his official duty. Nor shall the provisions of this section apply to an employee of a bona fide enterprise, the purpose of which enterprise is to filter or otherwise restrict access to such materials, who possesses examples of computer depictions of such material for the purposes of furthering the legitimate goals of such enterprise.   

",False,http://malegislature.gov/api/Chapters/272/Sections/29C/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
