Chapter,Section,Name,Text,IsRepealed,Details,Part
265,13,Manslaughter; punishment; business organization as defendant,"Section 13. Whoever commits manslaughter shall, except as hereinafter provided, be punished by imprisonment in the state prison for not more than twenty years or by a fine of not more than one thousand dollars and imprisonment in jail or a house of correction for not more than two and one half years. Whoever commits manslaughter while violating the provisions of sections 102 to 102C, inclusive, of chapter 266 shall be imprisoned in the state prison for life or for any term of years.  

Any business organization including, without limitation, a corporation, association, partnership or other legal entity that commits manslaughter shall be punished by a fine of not more than $250,000. If a business organization is found guilty under this section, the appropriate commissioner or secretary may debar the corporation under section 29F of chapter 29 for a period of not more than 10 years.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13A,Assault or assault and battery; punishment,"Section 13A. (a) Whoever commits an assault or an assault and battery upon another shall be punished by imprisonment for not more than 21/2 years in a house of correction or by a fine of not more than $1,000.  

A summons may be issued instead of a warrant for the arrest of any person upon a complaint for a violation of any provision of this subsection if in the judgment of the court or justice receiving the complaint there is reason to believe that he will appear upon a summons.  

(b) Whoever commits an assault or an assault and battery:  

(i) upon another and by such assault and battery causes serious bodily injury;  

(ii) upon another who is pregnant at the time of such assault and battery, knowing or having reason to know that the person is pregnant; or  

(iii) upon another who he knows has an outstanding temporary or permanent vacate, restraining or no contact order or judgment issued pursuant to section 18, section 34B or 34C of chapter 208, section 32 of chapter 209, section 3, 4 or 5 of chapter 209A, or section 15 or 20 of chapter 209C, in effect against him at the time of such assault or assault and battery; shall be punished by imprisonment in the state prison for not more than 5 years or in the house of correction for not more than 21/2 years, or by a fine of not more than $5,000, or by both such fine and imprisonment.  

(c) For the purposes of this section, ''serious bodily injury'' shall mean bodily injury that results in a permanent disfigurement, loss or impairment of a bodily function, limb or organ, or a substantial risk of death.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13B,Indecent assault and battery on child under age of 14; penalties,"Section 13B. Whoever commits an indecent assault and battery on a child under the age of 14 shall be punished by imprisonment in the state prison for not more than 10 years, or by imprisonment in the house of correction for not more than 21/2 years. A prosecution commenced under this section shall neither be continued without a finding nor placed on file.  

In a prosecution under this section, a child under the age of 14 years shall be deemed incapable of consenting to any conduct of the defendant for which such defendant is being prosecuted.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13B/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13B1/2,nan,nan,False,http://malegislature.gov/api/Chapters/265/Sections/13B1~2/,nan
265,13B3/4,nan,nan,False,http://malegislature.gov/api/Chapters/265/Sections/13B3~4/,nan
265,13C,Assault and battery to collect loan; penalty,"Section 13C. Whoever commits an assault and battery upon another for the purpose of collecting a loan shall for the first offense be punished by imprisonment in the state prison for not less than three nor more than five years or by imprisonment for not more than two and one half years in a jail or house of correction; and for a second or subsequent offense, by imprisonment in the state prison for not less than five nor more than ten years. Except in the case of a conviction for the first offense for violation of this section, the imposition or execution of the sentence shall not be suspended and no probation or parole shall be granted until the minimum imprisonment herein provided for the offense shall have been served.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13C/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13D,Assault and battery upon public employees; attempt to disarm police officer; assault and battery upon a police officer; penalties,"Section 13D. Whoever commits an assault and battery upon any public employee when such person is engaged in the performance of his duties at the time of such assault and battery, shall be punished by imprisonment for not less than ninety days nor more than two and one-half years in a house of correction or by a fine of not less than five hundred nor more than five thousand dollars.  

An officer authorized to make arrests may arrest any person upon probable cause and without a warrant if the person has committed an offense under this section upon a public employee when the public employee was operating a public transit vehicle and the officer may keep the person in custody during which period the officer shall seek the issuance of a complaint and request a bail determination with all reasonable promptness.  

Whoever commits an offense under this section and which includes an attempt to disarm a police officer in the performance of the officer's duties shall be punished by imprisonment in the state prison for not more than 10 years or by a fine of not more than $1,000 and imprisonment in a jail or house of correction for not more than 21/2 years.  

Whoever commits an assault and battery upon a police officer when such officer is engaged in the performance of the officer's duties at the time of such assault and battery and who by such assault and battery causes serious bodily injury to the officer shall be punished by a term of imprisonment in the state prison for not less than 1 year nor more than 10 years, or house of correction for not less than 1 year, nor more than 21/2 years. No sentence imposed pursuant to this section shall be for less than a mandatory minimum term of imprisonment of 1 year and a fine of not less than $500 nor more than $10,000 may be imposed but not in lieu of the mandatory minimum term of imprisonment.  A prosecution commenced under this paragraph shall not be placed on file or continued without a finding and a sentence imposed upon a person convicted of violating this paragraph shall not be suspended or reduced, nor shall such person be eligible for probation, parole, work release, furlough or receive any deduction from the person's sentence for good conduct until such person shall have served said mandatory minimum term of imprisonment. For purposes of this section, the term ''serious bodily injury'' shall mean bodily injury which results in a permanent disfigurement, protracted loss or impairment of a bodily function, limb or organ or substantial risk of death.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13D/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13D1/2,nan,nan,False,http://malegislature.gov/api/Chapters/265/Sections/13D1~2/,nan
265,13E,nan,nan,False,http://malegislature.gov/api/Chapters/265/Sections/13E/,nan
265,13F,Indecent assault and battery on a person with an intellectual disability; assault and battery,"Section 13F. Whoever commits an indecent assault and battery on a person with an intellectual disability knowing such person to have an intellectual disability shall for the first offense be punished by imprisonment in the state prison for not less than five years or not more than ten years; and for a second or subsequent offense, by imprisonment in the state prison for not less than ten years. Except in the case of a conviction for the first offense for violation of this section, the imposition or execution of the sentence shall not be suspended, and no probation or parole shall be granted until the minimum imprisonment herein provided for the offense shall have been served.  This section shall not apply to the commission of an indecent assault and battery by a person with an intellectual disability upon another person with an intellectual disability.  

Whoever commits an assault and battery on a person with an intellectual disability knowing such person to have an intellectual disability shall for the first offense be punished by imprisonment in a house of correction for not more than two and one-half years or by imprisonment in the state prison for not more than five years; and, for a second or subsequent offense, by imprisonment in the state prison for not more than ten years. This section shall not apply to the commission of an assault and battery by a mentally retarded person upon another mentally retarded person.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13F/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13G,Commission of a felony for hire; additional punishment,"Section 13G. Whoever, for the payment of consideration or for the promise of the payment of such consideration, commits a felony, shall be punished by imprisonment in the state prison for not more than five years. The punishment imposed by this section shall be in addition to the punishment provided by law for the commission of a felony so committed.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13G/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13H,Indecent assault and battery on person fourteen or older; penalties,"Section 13H. Whoever commits an indecent assault and battery on a person who has attained age fourteen shall be punished by imprisonment in the state prison for not more than five years, or by imprisonment for not more than two and one-half years in a jail or house of correction.  

Whoever commits an indecent assault and battery on an elder or person with a disability, as defined in section 13K, shall be punished by imprisonment in the state prison for not more than 10 years, or by imprisonment in the house of correction for not more than 21/2 years, and whoever commits a second or subsequent such offense shall be punished by imprisonment in the state prison for not more than 20 years. A prosecution commenced under this paragraph shall not be placed on file nor continued without a finding.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13H/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13H1/2,nan,nan,False,http://malegislature.gov/api/Chapters/265/Sections/13H1~2/,nan
265,13I,"Assault or assault and battery on emergency medical technician, ambulance operator, ambulance attendant or health care provider","Section 13I. Whoever commits an assault or an assault and battery on an emergency medical technician, an ambulance operator, an ambulance attendant or a health care provider as defined in section 1 of chapter 111, while the technician, operator, attendant or provider is treating or transporting a person in the line of duty, shall be punished by imprisonment in the house of correction for not less than 90 days nor more than 2 and one-half years or by a fine of not less than $500 nor more than $5,000, or both.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13I/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13J,Assault and battery upon a child; penalties,"Section 13J. (a) For the purposes of this section, the following words shall, unless the context indicates otherwise, have the following meanings:&mdash;  

''Bodily injury'', substantial impairment of the physical condition including any burn, fracture of any bone, subdural hematoma, injury to any internal organ, any injury which occurs as the result of repeated harm to any bodily function or organ including human skin or any physical condition which substantially imperils a child's health or welfare.  

''Child'', any person under fourteen years of age.  

''Person having care and custody'', a parent, guardian, employee of a home or institution or any other person with equivalent supervision or care of a child, whether the supervision is temporary or permanent.  

''Substantial bodily injury'', bodily injury which creates a permanent disfigurement, protracted loss or impairment of a function of a body member, limb or organ, or substantial risk of death.  

(b) Whoever commits an assault and battery upon a child and by such assault and battery causes bodily injury shall be punished by imprisonment in the state prison for not more than five years or imprisonment in the house of correction for not more than two and one-half years.  

Whoever commits an assault and battery upon a child and by such assault and battery causes substantial bodily injury shall be punished by imprisonment in the state prison for not more than fifteen years or imprisonment in the house of correction for not more than two and one-half years.  

Whoever, having care and custody of a child, wantonly or recklessly permits bodily injury to such child or wantonly or recklessly permits another to commit an assault and battery upon such child, which assault and battery causes bodily injury, shall be punished by imprisonment for not more than two and one-half years in the house of correction.  

Whoever, having care and custody of a child, wantonly or recklessly permits substantial bodily injury to such child or wantonly or recklessly permits another to commit an assault and battery upon such child, which assault and battery causes substantial bodily injury, shall be punished by imprisonment in the state prison for not more than five years, or by imprisonment in a jail or house of correction for not more than two and one-half years.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13J/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13K,Assault and battery upon an elderly or disabled person; definitions; penalties,"Section 13K. (a) For the purpose of this section the following words shall, unless the context requires otherwise, have the following meanings:&mdash;  

''Abuse'', physical contact which either harms or creates a substantial likelihood of harm.  

''Bodily injury'', substantial impairment of the physical condition, including, but not limited to, any burn, fracture of any bone, subdural hematoma, injury to any internal organ, or any injury which occurs as the result of repeated harm to any bodily function or organ, including human skin.  

''Caretaker'', a person with responsibility for the care of an elder or person with a disability, which responsibility may arise as the result of a family relationship, or by a fiduciary duty imposed by law, or by a voluntary or contractual duty undertaken on behalf of such elder or person with a disability. A person may be found to be a caretaker under this section only if a reasonable person would believe that such person's failure to fulfill such responsibility would adversely affect the physical health of such elder or person with a disability. Minor children and adults adjudicated incompetent by a court of law may not be deemed to be caretakers under this section.  

(i) ''Responsibility arising from a family relationship'', it may be inferred that a husband, wife, son, daughter, brother, sister, or other relative of an elder or person with a disability is a caretaker if the person has provided primary and substantial assistance for the care of the elder or person with a disability as would lead a reasonable person to believe that failure to provide such care would adversely affect the physical health of the elder or person with a disability.  

(ii) ''Responsibility arising from a fiduciary duty imposed by law'', it may be inferred that the following persons are caretakers of an elder or person with a disability to the extent that they are legally required to apply the assets of the estate of the elder or person with a disability to provide the necessities essential for the physical health of the elder or person with a disability: (i) a guardian of the person or assets of an elder or person with a disability; (ii) the conservator of an elder or person with a disability, appointed by the probate court pursuant to chapter two hundred and one; and (iii) an attorney-in-fact holding a power of attorney or durable power of attorney pursuant to chapter two hundred and one B.  

(iii) ''Responsibility arising from a contractual duty'', it may be inferred that a person who receives monetary or personal benefit or gain as a result of a bargained-for agreement to be responsible for providing primary and substantial assistance for the care of an elder or person with a disability is a caretaker.  

(iv) ''Responsibility arising out of the voluntary assumption of the duties of caretaker'', it may be inferred that a person who has voluntarily assumed responsibility for providing primary and substantial assistance for the care of an elder or person with a disability is a caretaker if the person's conduct would lead a reasonable person to believe that failure to provide such care would adversely affect the physical health of the elder or person with a disability, and at least one of the following criteria is met: (i) the person is living in the household of the elder or person with a disability, or present in the household on a regular basis; or (ii) the person would have reason to believe, as a result of the actions, statements or behavior of the elder or person with a disability, that he is being relied upon for providing primary and substantial assistance for physical care.  

''Elder'', a person sixty years of age or older.  

''Mistreatment'', the use of medications or treatments, isolation, or physical or chemical restraints which harms or creates a substantial likelihood of harm.  

''Neglect'', the failure to provide treatment or services necessary to maintain health and safety and which either harms or creates a substantial likelihood of harm.  

''Person with disability'', a person with a permanent or long-term physical or mental impairment that prevents or restricts the individual's ability to provide for his or her own care or protection.  

''Serious bodily injury'', bodily injury which results in a permanent disfigurement, protracted loss or impairment of a bodily function, limb or organ, or substantial risk of death.  

(a1/2) Whoever commits an assault and battery upon an elder or person with a disability shall be punished by imprisonment in the state prison for not more than 3 years or by imprisonment in a house of correction for not more than 21/2 years, or by a fine of not more than $1,000, or both such fine and imprisonment.  

(b) Whoever commits an assault and battery upon an elder or person with a disability and by such assault and battery causes bodily injury shall be punished by imprisonment in the state prison for not more than five years or in the house of correction for not more than two and one-half years or by a fine of not more than one thousand dollars or by both such fine and imprisonment.  

(c) Whoever commits an assault and battery upon an elder or person with a disability and by such assault and battery causes serious bodily injury shall be punished by imprisonment in the state prison for not more than ten years or in the house of correction for not more than two and one-half years or by a fine of not more than five thousand dollars or by both such fine and imprisonment.  

(d) Whoever, being a caretaker of an elder or person with a disability, wantonly or recklessly permits bodily injury to such elder or person with a disability, or wantonly or recklessly permits another to commit an assault and battery upon such elder or person with a disability which assault and battery causes bodily injury, shall be punished by imprisonment in the state prison for not more than five years or in the house of correction for not more than two and one-half years or by a fine of not more than five thousand dollars or by both such fine and imprisonment.  

(d1/2) Whoever, being a caretaker of an elder or person with a disability, wantonly or recklessly commits or permits another to commit abuse, neglect or mistreatment upon such elder or person with a disability, shall be punished by imprisonment in the state prison for not more than 3 years, or imprisonment in the house of correction for not more than 21/2 years, or by a fine of not more than $5,000, or by both such fine and imprisonment.  

(e) Whoever, being a caretaker of an elder or person with a disability, wantonly or recklessly permits serious bodily injury to such elder or person with a disability, or wantonly or recklessly permits another to commit an assault and battery upon such elder or person with a disability which assault and battery causes serious bodily injury, shall be punished by imprisonment in the state prison for not more than ten years or by imprisonment in the house of correction for not more than two and one-half years or by a fine of not more than ten thousand dollars or by both such fine and imprisonment.  

(f) Conduct shall not be construed to be wanton or reckless conduct under this section if directed by a competent elder or person with a disability, or for the sole reason that, in lieu of medical treatment, an elder or person with a disability is being furnished or relies upon treatment by spiritual means through prayer if such treatment is in accordance with the tenets and practices of the established religious tradition of such elder or person with a disability, and is provided at the direction of such elder or person with a disability, who shall be competent, or pursuant to the direction of a person who is properly designated a health care proxy under chapter two hundred and one D.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13K/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13L,Wanton or reckless behavior creating a risk of serious bodily injury or sexual abuse to a child; duty to act; penalty,"Section 13L. For the purposes of this section, the following words shall have the following meanings:&mdash;  

''Child'', any person under 18 years of age.  

''Serious bodily injury'', bodily injury which results in a permanent disfigurement, protracted loss or impairment of a bodily function, limb or organ, or substantial risk of death.  

''Sexual abuse'', an indecent assault and battery on a child under 14 under section 13B of chapter 265; aggravated indecent assault and battery on a child under 14 under section 13B1/2 of said chapter 265; a repeat offense under section 13B3/4 of said chapter 265; indecent assault and battery on a person age 14 or over under section 13H of said chapter 265; rape under section 22 of said chapter 265; rape of a child under 16 with force under section 22A of said chapter 265; aggravated rape of a child under 16 with force under section 22B of said chapter 265; a repeat offense under section 22C of said chapter 265; rape and abuse of a child under section 23 of said chapter 265; aggravated rape and abuse of a child under section 23A of said chapter 265; a repeat offense under section 23B of said chapter 265; assault with intent to commit rape under section 24 of said chapter 265; and assault of a child with intent to commit rape under section 24B of said chapter 265.  

Whoever wantonly or recklessly engages in conduct that creates a substantial risk of serious bodily injury or sexual abuse to a child or wantonly or recklessly fails to take reasonable steps to alleviate such risk where there is a duty to act shall be punished by imprisonment in the house of correction for not more than 21/2 years.  

For the purposes of this section, such wanton or reckless behavior occurs when a person is aware of and consciously disregards a substantial and unjustifiable risk that his acts, or omissions where there is a duty to act, would result in serious bodily injury or sexual abuse to a child. The risk must be of such nature and degree that disregard of the risk constitutes a gross deviation from the standard of conduct that a reasonable person would observe in the situation.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13L/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13M,Assault or assault and battery on a family or household member; second or subsequent offense; penalty,"Section 13M. (a) Whoever commits an assault or assault and battery on a family or household member shall be punished by imprisonment in the house of correction for not more than 2 1/2 years or by a fine of not more than $5,000, or both such fine and imprisonment.  

(b) Whoever is convicted of a second or subsequent offense of assault or assault and battery on a family or household member shall be punished by imprisonment in the house of correction for not more than 2 1/2 years or by imprisonment in the state prison for not more than 5 years.  

(c) For the purposes of this section, ''family or household member'' shall mean persons who (i) are or were married to one another, (ii) have a child in common regardless of whether they have ever married or lived together or (iii) are or have been in a substantive dating or engagement relationship; provided, that the trier of fact shall determine whether a relationship is substantive by considering the following factors: the length of time of the relationship; the type of relationship; the frequency of interaction between the parties; whether the relationship was terminated by either person; and the length of time elapsed since the termination of the relationship.  

(d) For any violation of this section, or as a condition of a continuance without a finding, the court shall order the defendant to complete a certified batterer's intervention program unless, upon good cause shown, the court issues specific written findings describing the reasons that batterer's intervention should not be ordered or unless the batterer's intervention program determines that the defendant is not suitable for intervention.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13M/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,13N,Transmission of conviction information for misdemeanor offense having as element the use or attempted use of physical force or the threatened use of deadly weapon where victim or intended victim was family or household member to department of criminal justice information services,"Section 13N. Upon entry of a conviction for any misdemeanor offense that has as an element the use or attempted use of physical force or the threatened use of a deadly weapon the court shall determine whether the victim or intended victim was a family or household member, as defined in section 1 of chapter 209A, of the defendant. If the victim or intended victim was a family or household member of the defendant, the court shall enter the offense, the chapter, section and subsection, if any, of the offense and the relationship of the defendant to the victim or intended victim upon the records and this entry shall be forwarded to the department of criminal justice information services for inclusion in the criminal justice information system and to provide the attorney general of the United States with information required or permitted under federal law to be included in the National Instant Criminal Background Check System or any successor system maintained to conduct background checks for firearm sales or licensing.   

",False,http://malegislature.gov/api/Chapters/265/Sections/13N/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,14,Mayhem; punishment,"Section 14. Whoever, with malicious intent to maim or disfigure, cuts out or maims the tongue, puts out or destroys an eye, cuts or tears off an ear, cuts, slits or mutilates the nose or lip, or cuts off or disables a limb or member, of another person, and whoever is privy to such intent, or is present and aids in the commission of such crime, or whoever, with intent to maim or disfigure, assaults another person with a dangerous weapon, substance or chemical, and by such assault disfigures, cripples or inflicts serious or permanent physical injury upon such person, and whoever is privy to such intent, or is present and aids in the commission of such crime, shall be punished by imprisonment in the state prison for not more than twenty years or by a fine of not more than one thousand dollars and imprisonment in jail for not more than two and one half years.   

",False,http://malegislature.gov/api/Chapters/265/Sections/14/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,15,Assault; intent to murder or maim; penalty,"Section 15. Whoever assaults another with intent to commit murder, or to maim or disfigure his person in any way described in the preceding section, shall be punished by imprisonment in the state prison for not more than ten years or by a fine of not more than one thousand dollars and imprisonment in jail for not more than two and one half years.   

",False,http://malegislature.gov/api/Chapters/265/Sections/15/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,15A,Assault and battery with dangerous weapon; victim sixty or older; punishment; subsequent offenses,"Section 15A. (a) Whoever commits assault and battery upon a person sixty years or older by means of a dangerous weapon shall be punished by imprisonment in the state prison for not more than ten years or by a fine of not more than one thousand dollars or imprisonment in jail for not more than two and one-half years.  

Whoever, after having been convicted of the crime of assault and battery upon a person sixty years or older, by means of a dangerous weapon, commits a second or subsequent such crime, shall be punished by imprisonment for not less than two years. Said sentence shall not be reduced until two years of said sentence have been served nor shall the person convicted be eligible for probation, parole, furlough, work release or receive any deduction from his sentence for good conduct until he shall have served two years of such sentence; provided, however, that the commissioner of correction may, on the recommendation of the warden, superintendent, or other person in charge of a correctional institution, or the administrator of a county correctional institution, grant to said offender a temporary release in the custody of an officer of such institution for the following purposes only: to attend the funeral of next of kin or spouse; to visit a critically ill close relative or spouse; or to obtain emergency medical services unavailable at said institution. The provisions of section eighty-seven of chapter two hundred and seventy-six relating to the power of the court to place certain offenders on probation shall not apply to any person 18 years of age or over charged with a violation of this subsection.  

(b) Whoever commits an assault and battery upon another by means of a dangerous weapon shall be punished by imprisonment in the state prison for not more than 10 years or in the house of correction for not more than 21/2 years, or by a fine of not more than $5,000, or by both such fine and imprisonment.  

(c) Whoever:  

(i) by means of a dangerous weapon, commits an assault and battery upon another and by such assault and battery causes serious bodily injury;  

(ii) by means of a dangerous weapon, commits an assault and battery upon another who is pregnant at the time of such assault and battery, knowing or having reason to know that the person is pregnant;  

(iii) by means of a dangerous weapon, commits an assault and battery upon another who he knows has an outstanding temporary or permanent vacate, restraining or no contact order or judgment issued pursuant to section 18, section 34B or section 34C of chapter 208, section 32 of chapter 209, section 3, 4 or 5 of chapter 209A, or section 15 or 20 of chapter 209C, in effect against him at the time of such assault and battery; or  

(iv) is 18 years of age or older and, by means of a dangerous weapon, commits an assault and battery upon a child under the age of 14;  

shall be punished by imprisonment in the state prison for not more than 15 years or in the house of correction for not more than 21/2 years, or by a fine of not more than $10,000, or by both such fine and imprisonment.  

(d) For the purposes of this section, ''serious bodily injury'' shall mean bodily injury which results in a permanent disfigurement, loss or impairment of a bodily function, limb or organ, or a substantial risk of death.   

",False,http://malegislature.gov/api/Chapters/265/Sections/15A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
265,15B,Assault with dangerous weapon; victim sixty or older; punishment; subsequent offenses,"Section 15B. (a) Whoever, by means of a dangerous weapon, commits an assault upon a person sixty years or older, shall be punished by imprisonment in the state prison for not more than five years or by a fine of not more than one thousand dollars or imprisonment in jail for not more than two and one-half years.  

Whoever, after having been convicted of the crime of assault upon a person sixty years or older, by means of a dangerous weapon, commits a second or subsequent such crime, shall be punished by imprisonment for not less than two years. Said sentence shall not be reduced until one year of said sentence has been served nor shall the person convicted be eligible for probation, parole, furlough, work release or receive any deduction from his sentence for good conduct until he shall have served one year of such sentence; provided, however, that the commissioner of correction may, on the recommendation of the warden, superintendent, or other person in charge of a correctional institution, or the administrator of a county correctional institution, grant to said offender a temporary release in the custody of an officer of such institution for the following purposes only: to attend the funeral of next of kin or spouse; to visit a critically ill close relative or spouse; or to obtain emergency medical services unavailable at said institution. The provisions of section eighty-seven of chapter two hundred and seventy-six relative to the power of the court to place certain offenders on probation shall not apply to any person 18 years of age or over charged with a violation of this subsection.  

For the purposes of prosecution, a conviction obtained under subsection (a) of section fifteen A or paragraph (a) of section 18 shall count as a prior criminal conviction for the purpose of prosecution and sentencing as a second or subsequent conviction.  

(b) Whoever, by means of a dangerous weapon, commits an assault upon another shall be punished by imprisonment in the state prison for not more than five years or by a fine of not more than one thousand dollars or imprisonment in jail for not more than two and one-half years.   

",False,http://malegislature.gov/api/Chapters/265/Sections/15B/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
